Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N407TH,CLASSIC AIR MEDICAL,02/26/2026,8476.90,2,AD 2015-05-04,Airframe,8476.90,0.00,2,19871.00,AD,,,,AD 2015-05-04  FUSELAGE MAIN AND LONGERON/STRINGER,,,,,,,,12/20/2025,8415.50,,,19736.00,0,0,150.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,8565.50,,,,,,,,,,,,88.60,,,,,,,,No,10+ Days,,04/12/2026,,,,,,,,,,,
N407MZ,CLASSIC AIR MEDICAL,02/26/2026,2316.40,0,25 REBTECH  200HR/12M,Airframe,2316.40,0.00,0,6093.00,INSPECTION,,ICA,REBTECH,200 HOUR/12 MONTH REBTECH NIGHT VISION INSPECTION,Rebtech ICA Document 98020407-ICA REV. H,,,,,,Complied With the 100 HOUR REBTECH NIGHT VISION IAW REF. 98020407-ICA,12/23/2025,2205.20,,,5836.00,0,12,200.00,0,0.00,0.00,0,0,,0,0.00,0.00,12/23/2026,,2405.20,,,,,,,,27,,9,,88.80,,,,,,,,No,10+ Days,,04/12/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 AIR COMM AIR COND100HR,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HR AIR COMM AIR CONDITIONER INSPECTION,407-EC-200M-2 REV. 14,,,,,,"REF: 407EC-200M-2 *** USE CHAPTER 3  ITEM 1-""INSPECTION REQUIREMENTS"" AND CHAPTER 3 ITEM 3- ""INSPECTION PROCEDURES"" TO COMPLETE INSPECTIONS***",01/21/2026,3221.80,,,7333.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,3321.80,,,,,,,,,,,,56.80,,,,,,,,No,10+ Days,,04/13/2026,,,,,,,,,,,
N407CH,CLASSIC AIR MEDICAL,02/17/2026,17361.40,1,05 1200HR/24MO,Airframe,17361.40,0.00,1,43094.00,INSPECTION,,INSPECT,,1200 HOUR/24 MONTH AIRFRAME INSPECTION,DMC-407-A-05-40-00-14A-281A-A,,,,,2.00,,07/31/2024,16211.70,,,41174.00,,24,1200.00,,,,,73,120.00,,,,07/31/2026,,17411.70,,,,,,,,5,,5,,50.30,,,,,,,,No,10+ Days,,04/13/2026,,,,,,,,,,Monthly Planning; Maintenance Planning,
N407CZ,CLASSIC AIR MEDICAL,02/24/2026,2309.20,0,407-23-133,Airframe,2309.20,,0,5136.00,ASB,,,,HORIZONTAL STABILIZER AND CARGO HOOK FITTINGS - SELF LOCKING INSERTS INSPECTION,ASB 407-23-133,,,,,,300HR/12M RECURRING INSPECTION FOR AIRCRAFT AFFECTED.,11/08/2025,2125.30,,,4738.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,11/30/2026,,2425.30,,,,,,,,4,,9,,116.10,,,,,,,,No,10+ Days,,04/14/2026,,,,,,,,,,,
N407MZ,CLASSIC AIR MEDICAL,02/26/2026,2316.40,0,12 TBL 2,Airframe,2316.40,0.00,0,6093.00,INSPECTION,,RII,,(RII) 150 HOUR TAIL ROTOR DRIVE SHAFT SPLINE ADAPTER LUBRICATION,DMC-407-A-12-00-00-00A-040A-A Table 2,,,,,,"Complied with 150 HOUR T/R DRIVESHAFT SPLINE LUBE -IAW REF DMC-407-A-12-00-00-00A-040A-A (CAN BE EXTENDED TO 150HRS, PROVIDED TB 407-0235 PT. IV-B) ref. DMC-407-A-12-00-00-04A-242A-A.",01/25/2026,2260.70,,,5967.00,0,0,150.00,0,0.00,0.00,0,0,15.00,0,0.00,0.00,,,2410.70,,,,,,,,,,,,94.30,,,,,,,,No,10+ Days,,04/14/2026,,,,,,,,,,RII,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 FLIGHTCELL DZMX,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HOUR/ 12 MONTH FLIGHTCELL DZMX INSPECTION,ARROW AVIATION  ICA AA-407-DZMX,,,,,,,01/22/2026,3224.20,,,7337.00,0,12,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,01/22/2027,,3324.20,,,,,,,,27,,10,,59.20,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 HELIFAB 16 100HR,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HOUR HELIFAB ARTICULATING MEDICAL LITTER INSPECTION,HELIFAB HF-CA-7-16,,,,,,Inspection not required,01/23/2026,3224.20,,,7337.00,,,100.00,,,,,,,,,,,,3324.20,,,,,,,,,,,,59.20,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 HELIFAB 206 100HR,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HOUR HELIFAB STORAGE BIN INSPECTION,HF-206-ICA-2500-0002,,,,,,REF. HELIFAB ICA HF-206-ICA-2500-0002,01/23/2026,3224.20,,,7337.00,,,100.00,,,,,,,,,,,,3324.20,,,,,,,,,,,,59.20,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N39KM,CLASSIC AIR MEDICAL,02/24/2026,3265.00,0,25 HELIFAB BTL MNT 100HR,Airframe,3265.00,0.00,0,7440.00,INSPECTION,,ICA,,100 HOUR HELIFAB PORTABLE OXYGEN BOTTLE MOUNT INSPECTION,HF-206-ICA-OXYGEN BOTTLE MOUNT-1,,,,,,,01/23/2026,3224.20,,,7337.00,,,100.00,,,,,,,,,,,,3324.20,,,,,,,,,,,,59.20,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N7160V,IHC Health Services,02/25/2026,10547.60,0,72 INSP 50 PWR CK,Airframe,10547.60,,0,26501.00,INSPECTION,,,,50 HOUR POWER CHECK (PILOT REQUIREMENT),,,,,,,SEE LOGBOOK PAGE 16011,02/14/2026,10545.10,,,26498.00,,,50.00,,,,,,5.00,,,,,,10595.10,,,,,,,,,,,,47.50,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,Pilots,
N407JM,CLASSIC AIR MEDICAL,02/26/2026,5659.50,0,25 AA FLT/FLOAT STEP 300H/12MO,Airframe,5659.50,0.00,0,15876.00,INSPECTION,,ICA,,300 HOUR/12 MONTH AERONAUTICAL ACCESSORIES FLIGHTSTEP/FLOATSTEP INSPECTION,autical Accessories ICA AA-01162,,,,,,Ref. Aeronautical Accessories ICA AA-01162.,05/08/2025,5431.50,,,15175.00,,12,300.00,,,,,,,,,,05/31/2026,,5731.50,,,,,,,,5,,3,,72.00,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N407JM,CLASSIC AIR MEDICAL,02/26/2026,5659.50,0,25 TRU BLU337  300HR/12MO,Airframe,5659.50,0.00,0,15876.00,INSPECTION,,ICA,,300 HR/12 MO. TRUE BLUE TI250 POWER INVERTER INSPECTION,337 DATED 3/16/18,,,,,6.00,REF. 337 DATED 3/16/18,05/08/2025,5431.50,,,15175.00,0,12,300.00,0,0.00,0.00,0,0,,0,0.00,0.00,05/08/2026,,5731.50,,,,,,,,12,,2,,72.00,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N407ZM,CLASSIC AIR MEDICAL,02/25/2026,5300.60,1722,ASB 407-11-95 REV D,Airframe,5300.60,0.00,1722,13115.00,ASB,,,,ASB 407-11-95 UPPER LEFT LONGERON AND SPARE ASSEMBLY (AD2015-05-04 AMD 39-18114),,,,,,,"EVERY 50 HOURS WHEN PART IV (4) IS COMPLIED WITH OR
EVERY 150 HOURS WHEN PART III IS ACCOMPLISHED",02/10/2026,5289.00,,,13081.00,0,0,50.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,5339.00,,,,,,,,,,,,38.40,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N407ZM,CLASSIC AIR MEDICAL,02/25/2026,5300.60,1722,AD 2015-05-04,Airframe,5300.60,0.00,1722,13115.00,AD,,,,AD 2015-05-04  FUSELAGE MAIN AND LONGERON/STRINGER,,,,,,,EFFECTIVE DATE: 4/20/2015,02/10/2026,5289.00,,,13081.00,,,50.00,,,,,,,,,,,,5339.00,,,,,,,,,,,,38.40,,,,,,,,No,10+ Days,,04/15/2026,,,,,,,,,,,
N407TH,CLASSIC AIR MEDICAL,02/26/2026,8476.90,2,34 GARMIN GTN650 250HR/12M,Airframe,8476.90,0.00,2,19871.00,INSPECTION,,ICA,,250 HOUR/12 MONTH GARMIN GTN 650 INSPECTION,GARMIN ICA -190-01007-K4 REV. 3.,,,,,0.20,,10/28/2025,8324.50,,,19543.00,,12,250.00,,,,,,,,,,10/31/2026,,8574.50,,,,,,,,5,,8,,97.60,,,,,,,,No,10+ Days,,04/16/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 AA TB RADAR ALT MNT KIT,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HOUR TAILBOOM RADAR ALTIMETER MOUNT KIT INSPECTION,Aeronautical Accessories ICA AA-TBA-16-008,,,,,,REF.  AERONAUTICAL ACCESSORIES AA-TBA-16-008,12/17/2025,2930.90,,,7177.00,,,100.00,,,,,,,,,,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 AFS IBF 100HR,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,IBF,100 HOUR DONALDSON IBF VISUAL INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,,,12/22/2025,2930.90,,,7177.00,,0,100.00,,,,,,,,,,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 AFS IVF 100HR,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,IVF,100 HOUR DONALDSON IVF INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,,REF. DONALDSON ICA AFS-BH407-IBF-KIT-ICA,12/22/2025,2930.90,,,7177.00,0,,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 AIR COMM AIR COND100HR,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HR AIR COMM AIR CONDITIONER INSPECTION,407-EC-200M-2 REV. 14,,,,,,"REF: 407EC-200M-2 *** USE CHAPTER 3  ITEM 1-""INSPECTION REQUIREMENTS"" AND CHAPTER 3 ITEM 3- ""INSPECTION PROCEDURES"" TO COMPLETE INSPECTIONS***",12/17/2025,2930.90,,,,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 HELIFAB 20 100HR/12M,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HOUR / 12 MONTH HELIFAB MEDICAL EQUIPMENT SLED INSPECTION,Helifab HF-CA-7-20,,,,,,REF: Helifab HF-CA-7-20,12/16/2025,2930.90,,,7177.00,0,12,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,12/16/2026,,3030.90,,,,,,,,20,,9,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 HELIFAB 20 100HR/12MO,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HR / 12 MO HELIFAB PATIENT OXYGEN SYSTEM,HELIFAB ICA HF-CA-7-20,,,,,,REF HELIFAB ICA HF-CA-7-11,12/17/2025,2930.90,,,7177.00,0,12,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,12/17/2026,,3030.90,,,,,,,,21,,9,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 HELIFAB 206 100HR,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HR HELIFAB STORAGE BIN INSPECTION,HF-206-ICA-2500-0002,,,,,,REF HF-206-ICA-2500-0002,12/16/2025,2930.90,,,7177.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,25 OPS21.13.1,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HOUR EMS EQUIPMENT INSPECTION,REF. CLASSIC OPS MANUAL SECTION 21.13.1,,,,,,INSPECTION LOCATION HAS BEEN UPDATED. SEE ATTACHMENTS.,12/17/2025,2930.90,,,7177.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,3030.90,,,,,,,,,,,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N466GH,CLASSIC AIR MEDICAL,02/26/2026,2943.40,0,34 GARMIN GRA55 RADAR100HR/12MO,Airframe,2943.40,0.00,0,7194.00,INSPECTION,,ICA,,100 HR/12 MO. GARMIN GRA 55 RADAR  ALT MNT&ANTENNA VISUAL INSPECTION,190-01277-A3,,,,,,190-01007-A3,12/17/2025,2930.90,,,7177.00,0,12,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,12/17/2026,,3030.90,,,,,,,,21,,9,,87.50,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407CP,CLASSIC AIR MEDICAL,02/24/2026,9966.10,1,72 INSP 50 PWR CK,Airframe,9966.10,0.00,1,21806.00,INSPECTION,,,,50 HOUR POWER CHECK (PILOT REQUIREMENT),,,,,,,,02/24/2026,9966.10,,,21806.00,,,50.00,,,,,,5.00,,,,,,10016.10,,,,,,,,,,,,50.00,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 337 TECHNISONIC AVIONICS,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR/ 12 MONTH TECHNISONIC AVIONICS INSPECTION,FAA FORM 337 DATED 12/16/2014,,,,,0.20,FAA FORM 337 IN ATTACHMENTS DATED 12/16/2014,02/11/2026,5123.50,,,12663.00,,12,100.00,,,,,,,,,,02/28/2027,,5223.50,,,,,,,,2,,12,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 AA TB RADAR ALT MNT KIT,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR TAILBOOM RADAR ALTIMETER MOUNT KIT INSPECTION,Aeronautical Accessories ICA AA-TBA-16-008 REV. B,,,,,0.50,REF. AA-TBA-16-008,02/11/2026,5123.50,,,12663.00,,,100.00,,,,,,,,,,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 AFS IVF 100HR,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR DONALDSON IVF INSPECTION,AFS-BH407-IBF-KIT-ICA,,,,,0.25,"Ref. Donaldson Filtration Solutions ICA AFS-BH407-IBF-KIT-ICA, Table 1.",02/11/2026,5123.50,,,12663.00,,,100.00,,,,,,,,,,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 HELIFAB BARRIER 100 HR,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR HELIFAB PLASTIC BARRIER BETWEEN PILOT AND PATIENT AND OPTIONAL EQUIPMENT MOUNTING PROVISIONS INSPECTION,Helifab HF-CA-7-16,,,,,0.25,HF-CA-7-16 The barrier and optional equipment mount parts of inspection only,02/11/2026,5123.50,,,12663.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 LIFEPORT CARRIAGE 100HR,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR LIFEPORT AIR MED CARRIAGE SYSTEM INSPECTION,LIFEPORT DOC. ERG-511-12,,,,,1.00,,02/11/2026,5123.50,,,12663.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 LIFEPORT MEDPAK 100HR/12M,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR/12 MONTH LIFEPORT MEDPAK SYSTEM INSPECTION,LIFEPORT DOC. EGR-508-13,,,,,0.50,,02/11/2026,5123.50,,,12663.00,,12,100.00,,,,,,,,,,02/28/2027,,5223.50,,,,,,,,2,,12,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,25 OPS 21.13.1,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,ICA,,100 HOUR EMS EQUIPMENT INSPECTION,REF. CLASSIC OPS MANUAL SECTION 21.13.1,,,,,0.50,INSPECTION LOCATION HAS BEEN UPDATED. SEE ATTACHMENTS.,02/11/2026,5123.50,,,12663.00,,,100.00,,,,,,,,,,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407LF,CLASSIC AIR MEDICAL,02/25/2026,5148.10,17156,62 04-10,Airframe,5148.10,0.00,17156,12696.00,INSPECTION,,AIRWORTHINESS,MR HUB,100 HOUR MAIN ROTOR YOKE ASSEMBLY AIRWORTHINESS LIMITATIONS  INSPECTION,"BHT-407-MPI, Ch. 4 Airworthiness Limitations",,,,,1.00,"REF. BHT-407-MPI, CH. 4 AIRWORTHINESS LIMITATIONS SCHEDULE TABLE 2 DMC-407-A-04-00-00-00A-288A-A",02/11/2026,5123.50,,,12663.00,,,100.00,,,,,,,,,,,,5223.50,,,,,,,,,,,,75.40,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407SL,CLASSIC AIR MEDICAL,02/22/2026,1943.50,0,26 01-00,Airframe,1943.50,,0,4754.00,INSPECTION,,INSPECT,Fire,12 MONTH FIRE EXTINGUISHER INSPECTION,NFPA 10 Ch. 7.3.2.,A344,H-13324869,,,,,04/17/2025,1658.40,,,4092.00,,12,,,,,,,,,,,04/17/2026,,,,,,,,,,22,,1,,,,,,,,,,No,10+ Days,,04/17/2026,,,,,,,,,,,
N407CN,CLASSIC AIR MEDICAL,02/02/2026,4850.80,0,25 AFS IBF 100HR,Airframe,4850.80,0.00,0,11489.00,INSPECTION,,ICA,,100 HOUR DONALDSON IBF VISUAL INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,,Ref: Donaldson Doc. AFS-BH407-407-IBF-KIT-ICA,11/16/2025,4801.30,,,11402.00,,,100.00,,,,,,,,,,,,4901.30,,,,,,,,,,,,50.50,,,,,,,,No,10+ Days,,04/18/2026,,,,,,,,,,,
N407CN,CLASSIC AIR MEDICAL,02/02/2026,4850.80,0,25 AFS IVF 100HR,Airframe,4850.80,0.00,0,11489.00,INSPECTION,,ICA,,100 HOUR DONALDSON IVF INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,,,11/16/2025,4801.30,,,11402.00,,,100.00,,,,,,,,,,,,4901.30,,,,,,,,,,,,50.50,,,,,,,,No,10+ Days,,04/18/2026,,,,,,,,,,,
N407FM,CLASSIC AIR MEDICAL,02/24/2026,2449.10,0,62 00-02,Airframe,2449.10,0.00,0,6234.00,PART,Life Limited,,MR HUB,MAIN ROTOR UPPER PLATE - RETIRE,,406-010-115-127,AZ3194,,,,,04/30/2024,1709.00,,,4331.00,,,2500.00,,,,,,,,,,,,2500.00,,,,,,,,,,,,50.90,,,,,,,,No,10+ Days,,04/18/2026,39,39,39,1709.00,1709.00,1709.00,,,,Monthly Planning,
N407FM,CLASSIC AIR MEDICAL,02/24/2026,2449.10,0,62 00-03,Airframe,2449.10,0.00,0,6234.00,PART,Life Limited,,MR HUB,MAIN ROTOR LOWER PLATE - RETIRE,,406-010-117-125,AZ3264,,,,,04/30/2024,1709.00,,,4331.00,,,2500.00,,,,,,,,,,,,2500.00,,,,,,,,,,,,50.90,,,,,,,,No,10+ Days,,04/18/2026,39,39,39,1709.00,1709.00,1709.00,,,,Monthly Planning,
N407FM,CLASSIC AIR MEDICAL,02/24/2026,2449.10,0,67 30-01,Airframe,2449.10,0.00,0,6234.00,PART,Overhaul,RII,,(RII) SWASHPLATE AND SUPPORT ASSEMBLY - OVERHAUL,"BHT-407-MPI, Ch. 5,  Component Overhaul Schedule",406-010-401-117,TI1381,,,,"Ref. DMC-407-A-05-10-00-02A-281A-A.
Perform 2500 Hour Overhaul per BHT-407-CR&O, Ch. 67",01/19/2021,0.00,,,,,,2500.00,,,,,,250.00,,,,,,2500.00,,,,,,,,,,,,50.90,,,,,,,,No,10+ Days,,04/18/2026,,,,0.00,0.00,,,,,RII; Monthly Planning,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AFS IBF 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR DONALDSON IBF VISUAL INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,,,01/22/2026,22848.60,,,80448.00,,,100.00,,,,,,,,,,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 AFS IVF 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR DONALDSON IVF INSPECTION,AFS-BH407-IBF-KIT-ICA REV. G,,,,,,,01/22/2026,22848.60,,,80448.00,,,100.00,,,,,,,,,,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 HELIFAB 16 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR HELIFAB ARTICULATING MEDICAL LITTER INSPECTION,Helifab HF-CA-7-16,,,,,,,01/22/2026,22848.60,,,80448.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 HELIFAB 20 100HR/12M,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR / 12 MONTH HELIFAB PATIENT OXYGEN SLED SYSTEM INSPECTION,HELIFAB HF-CA-7-20,,,,,,,01/22/2026,22848.60,,,80448.00,0,12,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,01/22/2027,,22948.60,,,,,,,,27,,10,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 HELIFAB 206 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR HELIFAB STORAGE BIN INSPECTION,HF-206-ICA-2500-0002,,,,,,REF HELIFAB DOC. NO. HF-206-ICA-2500-0002.,01/22/2026,22848.60,,,80448.00,0,,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 HELIFAB BTL MNT 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR HELIFAB PORTABLE OXYGEN BOTTLE MOUNT INSPECTION,ICA HF-206-ICA-OXYGEN BOTTLE MOUNT-1,,,,,,,01/22/2026,22848.60,,,80448.00,0,,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 HELIFAB RADAR ALT MNT KIT 100HR,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR HELIFAB RADAR ALTIMETER  MOUNT INSPECTION,HELIFAB HF-CA-7-6 REV.IR,,,,,,,01/22/2026,22848.60,,,80448.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 OPS 21.13.1,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR EMS EQUIPMENT INSPECTION,REF. CLASSIC OPS MANUAL SECTION 21.13.1,,,,,,INSPECTION LOCATION HAS BEEN UPDATED. SEE ATTACHMENTS.,01/22/2026,22848.60,,,80448.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
N307KH,CLASSIC AIR MEDICAL,02/25/2026,22896.40,0,25 TDFM-9000,Airframe,22896.40,0.00,0,80539.00,INSPECTION,,ICA,,100 HOUR TDFM -9000 ANTENNA AND TRANSCEIVER INSPECTION,ARROW AVIATION AA-407-TDFM-9000 REV. IR,,,,,,,01/22/2026,22848.60,,,80448.00,0,0,100.00,0,0.00,0.00,0,0,,0,0.00,0.00,,,22948.60,,,,,,,,,,,,52.20,,,,,,,,No,10+ Days,,04/19/2026,,,,,,,,,,,
